Pull-down plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=34&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D624394
Support structure for hanging plants ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=35&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7770743
Adjustable plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=36&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7726072
Deck accessory bracket ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=37&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7703732
Telescopic light base for coupling to diverse plant containers ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=38&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7699487
Plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=39&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D613542
Self watering plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=40&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7596905
Landscaper trellis with integrated light and plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=41&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7587860
Teardrop-shaped plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=42&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D589720
Heart-shaped plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=43&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D589719
Reversible hanging plant support ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=44&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7406799
Corolla plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=45&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7287736
Support pole with pipe-hinge slide lock ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=46&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7182042
Patio umbrella support apparatus ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=47&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7156357
Petunia plant named `Dancas 110` ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=48&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=PP17288
Demountable device bracket ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=49&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7032873
Potted plant hanger assembly ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=50&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=7032347
